STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
118900053,문래역.홈플러스,126.8952702414,37.5204548137,19585,마을버스
118900054,대영초중고,126.9045860784,37.5020836656,19586,마을버스
118900055,삼성래미안아파트2단지,126.914227473,37.50671281,19587,마을버스
118900056,영일시장.록스,126.9008724859,37.5183513018,19588,마을버스
118900058,인구보건복지협회.호텔아벤트리,126.9089587972,37.5262167779,19590,마을버스
118900059,교보생명,126.8927264952,37.5206586901,19591,마을버스
118000625,신길역2번출구,126.916014,37.518244,19594,마을버스
118900062,한국산업인력공단,126.9081846411,37.5282975197,19595,마을버스
118900157,GS홈쇼핑앞,126.8900548852,37.5210328929,19596,마을버스
118000523,켄싱턴호텔.여의도,126.9220912543,37.5303964528,19604,일반차로
118000353,문래힐스테이트,126.8893961124,37.518962453,19619,일반차로
118000271,래미안에스티움,126.9137184414,37.4998586582,19628,일반차로
118900065,강변래미안아파트,126.907349271,37.5304101377,19630,마을버스
118900066,양평동서통한신아파트,126.8879274737,37.52137241,19631,마을버스
118900067,당산역.지하철2호선,126.9023377955,37.5347400035,19645,마을버스
118900068,당산중학교.한국소방안전원,126.9066070161,37.5322315724,19662,마을버스
118900069,모랫말.도림새마을금고,126.90021733,37.5085202288,19663,마을버스
118900071,삼성래미안동문,126.9047437209,37.5311163277,19674,마을버스
118900072,양평역,126.8862550017,37.5253329419,19676,마을버스
118900073,도림고가.영등포아트자이,126.8989591367,37.5104673394,19679,마을버스
118900075,당산센트럴아이파크아파트,126.902510571,37.5294473708,19684,마을버스
118900076,영은교회,126.888897178,37.5250867538,19685,마을버스
118900077,도림교회,126.8973227342,37.5093467611,19687,마을버스
118900078,선화약국,126.9172405721,37.510653566,19688,마을버스
118900080,당산효성.현대5차아파트,126.9009081058,37.530173327,19697,마을버스
118900081,노동부남부지청,126.8917297019,37.524638835,19698,마을버스
118900082,도림동주민센터,126.8964095201,37.5087971934,19700,마을버스
118900083,푸른숲아파트,126.91747,37.508143,19701,마을버스
118900084,문래자이정문,126.896353001,37.5169493984,19702,마을버스
118900085,대신시장,126.9165402359,37.5121237758,19703,마을버스
118900086,현대APT후문,126.8944184537,37.524228566,19707,마을버스
118900087,코오롱아파트,126.8948323653,37.5080318381,19708,마을버스
118000407,대성유니드아파트,126.9027187793,37.5011675241,19709,일반차로
118900088,골프장,126.9199045396,37.5088334824,19710,마을버스
118900089,문래자이후문,126.8986416285,37.5168991207,19713,마을버스
118900091,영등포구청.우리은행,126.8966953828,37.5254398537,19729,마을버스
118900092,골프장,126.9202843938,37.5090406202,19730,마을버스
118900093,문래동주민센터,126.899351122,37.517601684,19733,마을버스
118900168,신일어린이공원,126.9224212475,37.5100192088,19740,마을버스
118900096,금호아파트,126.8979309029,37.5187718947,19741,마을버스
118900152,도림초교사거리,126.9049106738,37.5083375721,19742,마을버스
118900097,도림동주민센터,126.8961493649,37.5084902631,19745,마을버스
118900099,도림교회,126.8973308164,37.5092269217,19748,마을버스
118000623,대림역5번출구,126.8948001273,37.4948666991,19749,마을버스
118900146,건영아파트,126.9018101899,37.5057686993,19751,마을버스
118900145,선유고등학교,126.8945867229,37.5332901567,19752,마을버스
118900144,도림고가.동아에코빌,126.8988261304,37.5101175984,19753,마을버스
118900141,선유초등학교후문,126.892091436,37.5327075965,19756,마을버스
118900140,도림새마을금고,126.8999436394,37.5084857554,19757,마을버스
118900139,e편한세상문래에듀플라츠,126.8858415635,37.5204494891,19758,마을버스
118900137,케이카,126.8925202511,37.5343029295,19760,마을버스
118900136,도림사거리,126.9009386259,37.5070907884,19761,마을버스
118900135,대림요양병원,126.8999334882,37.5025321694,19762,마을버스
118900133,선유도역.롯데홈쇼핑,126.8934442009,37.5370485077,19765,마을버스
118900132,대림3동사거리,126.8977582395,37.4993863615,19770,마을버스
118900163,당산초등학교,126.8947635611,37.5386977962,19773,마을버스
118900131,대영초중고,126.904047,37.502528,19774,마을버스
118900130,노동부남부지청,126.8909004588,37.5253724672,19775,마을버스
118000624,대림동현대3차아파트,126.896397,37.504466,19776,마을버스
118900129,대림3동주민센터,126.8983424791,37.4980793659,19777,마을버스
118900164,한신아파트.선유도공원,126.8924692571,37.5406592181,19778,마을버스
118900207,남성아파트,126.8910896456,37.5122034905,19780,마을버스
118900208,신안인스빌아파트,126.8885413891,37.5137354671,19781,마을버스
118900209,삼환아파트,126.8904512019,37.5137855121,19782,마을버스
118000626,문래공원사거리,126.893088,37.51398,19783,마을버스
118900126,우성2차아파트,126.8994440527,37.4955536164,19786,마을버스
118900159,동양아파트,126.8902700202,37.5417610376,19794,마을버스
118900189,대동초등학교.명지성모병원,126.8987627859,37.49420138,19800,마을버스
118000594,샛강역1번출구.여의도자이,126.9273528457,37.5187933887,19801,일반차로
118000592,샛강역4번출구.여의도자이,126.9264910134,37.5189481008,19802,일반차로
118000591,여의도메리어트호텔,126.9184613228,37.521714257,19803,일반차로
118000593,여의도메리어트호텔,126.9192874432,37.5210420207,19804,일반차로
118900123,신길5동우체국,126.9080395961,37.4980404548,19806,마을버스
118900121,한솔아파트,126.8880522051,37.5438918495,19809,마을버스
118000457,문래동주민센터,126.8986940319,37.5169596562,19811,일반차로
118900120,태양의집.썬프라자,126.9073565889,37.4961223744,19812,마을버스
118900205,신길동오거리,126.9159401511,37.5103913564,19813,마을버스
118900206,신기목련아파트.더샵파크프레스티지,126.9158201061,37.5090172393,19814,마을버스
118000463,영등포역.페어필드메리어트,126.9081071702,37.516727545,19819,일반차로
118000464,영등포시장전철역,126.905191283,37.5216821884,19820,일반차로
118000465,영등포역.신세계백화점타임스퀘어,126.90598,37.517327,19821,일반차로
118000466,당산푸르지오아파트,126.9059275537,37.5290753891,19822,일반차로
118000575,영등포삼환아파트,126.9055996881,37.5288723804,19823,일반차로
118000468,영등포시장전철역,126.9047809511,37.5214106275,19824,일반차로
118000470,당산역9번출구,126.9039757313,37.5326565825,19826,가로변시간
118000492,대영고등학교.신길센트럴아이파크,126.904922203,37.5048823685,19827,일반차로
118900119,대림1동주민센터,126.90618847,37.4950914919,19833,마을버스
118900118,대림1동새마을금고,126.9042511202,37.4933580173,19834,마을버스
118900117,대림포교원,126.9032197838,37.4924371503,19835,마을버스
118900116,농협.대림2동주민센터,126.9014158733,37.4908109691,19836,마을버스
118900186,신대림한솔솔파크아파트.충심교회,126.8992324664,37.4888933803,19837,마을버스
118000474,대림역,126.8951274236,37.4937954158,19839,일반차로
118900114,당서초교,126.8995389009,37.531111114,19840,마을버스
118000564,국회의사당,126.9181628332,37.5282753148,19842,일반차로
118900113,현대3차유원아파트,126.8973008278,37.5319345944,19844,마을버스
118000489,양화대교전망카페,126.901182,37.53982,19846,일반차로
118000480,신풍프라자,126.9015122861,37.5017864827,19847,일반차로
118000490,양화대교전망카페,126.900755,37.539938,19848,일반차로
118000515,문래힐스테이트아파트,126.8914974004,37.5194239626,19849,일반차로
118000514,문래힐스테이트아파트,126.891508,37.519647,19850,일반차로
118000511,영등포소방서.타임스퀘어,126.9036355463,37.518273873,19851,일반차로
118000517,영등포구청역공영주차장,126.8952226639,37.5243137974,19852,일반차로
118000614,해군호텔,126.916046,37.504339,19853,일반차로
118000615,진로A,126.8955641344,37.5206127494,19854,일반차로
118900112,현대2.3차아파트,126.8969389534,37.5326083,19857,마을버스
118900111,신동아아파트.관악고교,126.8855026473,37.5223558864,19858,마을버스
118000518,한국거래소공항방면,126.9269644423,37.5235034611,19861,일반차로
118900110,당산역,126.9010480642,37.5330028905,19862,마을버스
118900177,삼성래미안아파트,126.9130481182,37.5074069381,19865,마을버스
118900165,골프장,126.9199176151,37.5086934741,19867,마을버스
118900169,삼환아파트,126.9200285195,37.5071313862,19868,마을버스
118900108,병무청,126.9216230712,37.5063656176,19869,마을버스
118900182,대방동성당,126.9216560023,37.5051599656,19870,마을버스
118900107,신길한성아파트,126.9199106731,37.5041513635,19871,마을버스
118900178,신길새마을금고신길4동지점,126.9126669015,37.5054257948,19872,마을버스
118900174,래미안영등포프레비뉴아파트,126.9069364632,37.5056353604,19877,마을버스
118900105,신길힐스테이트클래시안아파트,126.9114530403,37.5055906938,19878,마을버스
118900179,신길파크자이아파트,126.9135627503,37.5049340573,19879,마을버스
118900104,서울해군호텔,126.9160026751,37.5042586234,19880,일반차로
118900103,대방동성당,126.9217262504,37.5050446711,19882,마을버스
118900102,병무청,126.9217497583,37.5063629983,19883,마을버스
118900170,삼환아파트,126.9198821423,37.5074906089,19884,마을버스
118900171,오거리,126.9215731559,37.5086678983,19885,마을버스
118900101,서울해군호텔,126.9159749818,37.5045438605,19888,마을버스
118900210,영등포역1번출구,126.907997,37.514679,19892,마을버스
118000560,영등포역2번출구,126.9078196924,37.5145839767,19893,일반차로
118900198,신길GS자이아파트정문,126.9171066208,37.5062985565,19894,마을버스
118900199,신길GS자이아파트후문,126.9157992808,37.5061002907,19895,마을버스
118900200,신길4동주민센터,126.911555177,37.5081805356,19896,마을버스
118900203,신길GS자이아파트정문,126.91724367,37.5061310478,19899,마을버스
119000318,63빌딩.한강유람선,126.940164018,37.5212987463,19900,일반차로
118000604,여의나루역,126.932128085,37.5272703449,19901,일반차로
118900204,푸른숲아파트,126.9176242751,37.5087156723,19911,마을버스
118000529,공군호텔,126.92412815,37.5100455483,19963,일반차로
119000292,공군호텔,126.9246177878,37.5102017522,19964,일반차로
118900193,영등포푸르지오,126.9034753573,37.5117732064,19984,마을버스
118900192,대우미래사랑,126.9009464467,37.5123000589,19985,마을버스
118900191,영등포아트자이,126.8988576208,37.5109906474,19986,마을버스
118000562,영등포아트자이,126.8995214906,37.5114597361,19987,일반차로
118900190,대우미래사랑,126.9004176959,37.5118103168,19988,마을버스
118900195,영등포푸르지오후문,126.904886,37.513267,19990,마을버스
115000575,대한항공훈련센터,126.8123006952,37.5458862811,19992,일반차로
118000504,여의나루역.한강버스선착장,126.9328494288,37.5264706671,19993,일반차로
118000501,당산119안전센터.당산역,126.8998731174,37.53502216,19996,가로변시간
119000001,동작상떼빌아파트,126.904448,37.486449,20001,중앙차로
119000002,신대방경남아파트,126.9075951828,37.4902521491,20002,중앙차로
119000003,신대방현대아파트,126.9114761949,37.4952827397,20003,중앙차로
119000004,보라매공원,126.9162238534,37.4968990034,20004,중앙차로
119000005,보라매역.동작세무서,126.9201964462,37.4981412047,20005,중앙차로
119000006,강남중학교,126.9218983526,37.5037895503,20006,중앙차로
119000007,현대아파트,126.931437,37.513174,20007,중앙차로
119000008,현대아파트.유한양행,126.9323737344,37.5132368488,20008,중앙차로
119000009,노량진수산시장.CTS기독교TV,126.938456,37.513423,20009,중앙차로
119000010,노량진수산시장.CTS기독교TV,126.9388655754,37.5134800797,20010,중앙차로
119000011,노량진역,126.943811,37.513733,20011,중앙차로
119000012,노량진역,126.9447114504,37.5138325876,20012,중앙차로
119000013,노들역,126.949256,37.512825,20013,중앙차로
119000014,노들역,126.9509621786,37.512734203,20014,중앙차로
119000289,갯마을앞,126.983311749,37.4975550541,20015,중앙차로
119000288,정금마을.방배경찰서,126.9826144422,37.4942338943,20016,중앙차로
119000287,경문고교.배나무골앞,126.9826229009,37.4915912163,20017,중앙차로
119000286,총신대입구역.남성사계시장입구앞,126.982285,37.488365,20018,중앙차로
119000285,사당동우체국앞,126.9819451238,37.4832273743,20019,중앙차로
119000284,방배노인종합복지관,126.9818145731,37.4806790282,20020,중앙차로
119000020,서울지방병무청앞,126.923275,37.506935,20106,일반차로
119000021,공군호텔,126.9245410607,37.5100106698,20107,일반차로
119000022,대방역,126.926363433,37.5125881335,20108,일반차로
119000023,KT동작지사,126.9356600816,37.5130395413,20111,일반차로
119000024,노량진역3번출구,126.9418756112,37.5134951577,20114,일반차로
119000025,노량진역2번출구,126.9434701519,37.5139058884,20115,일반차로
119000026,사육신공원,126.9463011308,37.5133666069,20117,일반차로
119000027,사육신공원,126.947977,37.513315,20119,일반차로
119000028,노들역,126.9510505061,37.5128653113,20121,일반차로
119000029,노들역,126.951007,37.512565,20122,일반차로
119000030,흑석동효사정앞,126.9607461983,37.5115545148,20123,일반차로
119000031,흑석동효사정앞,126.9612375315,37.5115728985,20124,가로변전일
119000032,흑석역.흑석동빗물펌프장,126.9632135267,37.508304935,20125,일반차로
119000033,흑석역.명수대현대아파트,126.9650447528,37.5074984059,20126,가로변시간
119000034,흑석역.명수대현대아파트,126.9655921789,37.5075850724,20127,가로변시간
119000035,흑석동명수대현대아파트,126.96627337,37.5073485306,20128,가로변시간
119000036,비계,126.967675,37.50651,20129,가로변시간
119000037,비계,126.9685844969,37.5064370015,20130,가로변전일
119000038,흑석동한강현대아파트,126.971748,37.505867,20131,가로변시간
119000039,흑석동한강현대아파트,126.971971,37.505609,20132,일반차로
119000040,동작역.국립현충원,126.976865,37.502586,20133,일반차로
119000041,동작역.국립현충원,126.9766525988,37.503188597,20134,일반차로
119000048,사당1동상점가,126.9778214942,37.476831893,20141,일반차로
119000049,엔지니어링회관,126.972845088,37.4760492272,20142,일반차로
119000050,서울공업고등학교,126.9223387688,37.4997751387,20143,일반차로
119000051,서울공업고등학교,126.921643,37.500012,20144,일반차로
119000052,대림초등학교,126.9264810316,37.4996077724,20145,일반차로
119000053,대림초등학교,126.926127913,37.4998553553,20146,일반차로
119000054,성대시장,126.930872,37.50007,20147,일반차로
119000055,성대시장,126.9317049239,37.5002832355,20148,일반차로
119000056,상도초등학교입구,126.9367360642,37.5033778878,20149,일반차로
119000057,상도초등학교입구,126.9357682657,37.502959881,20150,일반차로
119000058,동작구청.장승배기역4번출구,126.9385221188,37.5046761432,20151,일반차로
119000059,동작구청.동작보건소건강관리청,126.94076,37.504993,20152,일반차로
119000060,동작구청.동작보건소건강관리청,126.9417292605,37.5053297317,20153,일반차로
119000061,상도노빌리티아파트,126.9459415102,37.5047947107,20154,일반차로
119000062,상도노빌리티아파트,126.9468675132,37.5043269596,20155,일반차로
119000063,상도터널.노들역3번출구,126.9541121628,37.5120566862,20156,일반차로
119000064,상도터널.노들역4번출구,126.9536978866,37.5120063166,20157,일반차로
119000065,상도터널.상도동,126.9495037012,37.5045988081,20158,일반차로
119000066,상도터널.상도동,126.9495190801,37.5038586483,20159,일반차로
119000067,상도역,126.9486225374,37.5016271328,20160,일반차로
119000068,상도역,126.9495197061,37.5012490566,20161,일반차로
119000069,상도동중앙하이츠빌.상도전통시장,126.9511850423,37.4988131751,20162,일반차로
119000070,상도동중앙하이츠빌.상도전통시장,126.9517743709,37.4986899661,20163,일반차로
119000071,숭실대입구역,126.9528039826,37.4969260383,20164,일반차로
119000072,숭실대입구역,126.9533491547,37.4961666089,20165,일반차로
119000073,숭실대입구역,126.9537334982,37.4964614208,20166,일반차로
119000074,봉현초등학교,126.9562148589,37.4916784048,20167,가로변시간
119000075,봉천고개.관악현대아파트,126.9565953054,37.4917326146,20168,일반차로
119000076,숭실대중문앞,126.957055,37.49515,20169,일반차로
119000077,숭실대중문앞,126.9572808442,37.4953183557,20170,일반차로
119000078,숭실대정보과학관앞,126.9602929082,37.4946390733,20171,일반차로
119000079,숭실대레지던스홀앞,126.959906757,37.4949847404,20172,일반차로
119000080,신남성초등학교,126.9656493194,37.4890277761,20173,일반차로
119000081,총신대,126.9661798164,37.4887422791,20174,일반차로
119000082,총신대,126.9664743548,37.4878598183,20175,일반차로
119000083,사당중학교,126.9682728248,37.4863556315,20176,일반차로
119000084,사당중학교,126.9681789127,37.4866369532,20177,일반차로
119000085,남성역,126.9707465249,37.4849291221,20178,일반차로
119000086,남성역,126.9710943103,37.4845875371,20179,일반차로
119000087,남성역골목시장,126.9730147719,37.4838042897,20180,일반차로
119000088,남성역골목시장,126.9727824251,37.4836762564,20181,일반차로
119000089,남성초등학교,126.9785857201,37.4840745961,20182,일반차로
119000090,남성초등학교,126.9784299949,37.4842992298,20183,일반차로
119000091,이수역9번출구,126.9798968352,37.4844435384,20184,일반차로
119000092,이수역10번출구,126.9801874958,37.4848328619,20185,일반차로
119000093,신대방삼거리,126.9278411369,37.4977748671,20186,일반차로
119000094,신대방삼거리,126.9282547192,37.4983305124,20187,일반차로
119000095,신대방동성당.보라매병원입구,126.927191,37.494757,20188,일반차로
119000097,노량진초등학교앞,126.9400540684,37.5105502162,20190,일반차로
119000098,노량진초등학교앞,126.940337,37.510453,20191,일반차로
119000099,장성교회,126.9399682084,37.5082110072,20192,일반차로
119000100,청화병원,126.9400798321,37.5072450833,20193,일반차로
119000101,중앙대학교,126.9613219646,37.5081669276,20194,일반차로
119000102,중앙대학교,126.9615071968,37.508509243,20195,일반차로
119000103,중앙대학교,126.9614382814,37.5083452201,20196,일반차로
119000104,동작구청.장승배기역2번출구,126.9391355764,37.5041718438,20197,일반차로
119000105,동작구청.장승배기역,126.939496,37.503934,20198,일반차로
119000106,상도2동아이파크.포스코더샵아파트,126.9408309246,37.5014793109,20199,일반차로
119000107,상도2동아이파크.포스코더샵아파트,126.9411384938,37.5015136806,20200,일반차로
119000108,신상도초등학교,126.9435348692,37.4993163958,20201,일반차로
119000109,중앙대후문,126.9536355983,37.5048082949,20202,일반차로
119000110,중앙대후문,126.9534310317,37.5045504993,20203,일반차로
119000111,중앙대정문,126.9582944153,37.506809885,20204,일반차로
119000112,중앙대중문,126.9572653015,37.5066428313,20205,일반차로
119000113,중앙대정문,126.9591141596,37.5072313914,20206,일반차로
119000114,신대방역,126.911921,37.487296,20207,일반차로
119000115,신대방역,126.9117427128,37.4874171465,20208,일반차로
119000116,동작상떼빌아파트,126.9071028224,37.488253739,20209,일반차로
119000117,신대방경남아파트,126.9072269982,37.4884286507,20210,일반차로
119000320,사당롯데캐슬골든포레.사당해그린,126.963578,37.492298,20213,일반차로
119000123,서울특별시.보라매병원,126.9244803976,37.4927554341,20217,일반차로
119000124,신상도초등학교,126.9436736712,37.4993739229,20219,일반차로
119000125,상도4동약수맨션,126.9435500396,37.4979423686,20220,일반차로
119000126,경향렉스빌.롯데캐슬비엔,126.9429139957,37.4959295429,20221,일반차로
119000127,경향렉스빌.롯데캐슬비엔,126.9427352625,37.4959853248,20222,일반차로
119000131,상도4동약수맨션,126.9433569275,37.4979590401,20228,일반차로
119000317,래미안상도3차중문,126.9538679944,37.4998750017,20233,일반차로
119000316,금양빌딩,126.953501942,37.4995065114,20235,일반차로
119000134,노량진역5번출구,126.9400621552,37.5123768448,20240,일반차로
119000135,상도SH빌아파트상도패리스후문,126.9539708958,37.5026546449,20241,일반차로
119000136,상도SH빌아파트상도패리스후문,126.9542926452,37.5031415122,20242,일반차로
119000137,상도3차삼성래미안후문,126.9538226802,37.5010547638,20243,일반차로
119000138,상도3차삼성래미안후문,126.9535689972,37.5009407383,20244,일반차로
119000139,상도1동주민센터.상도3차래미안,126.9533571784,37.498406161,20245,일반차로
119000140,상도1동주민센터.상도3차래미안,126.9532555151,37.4982214146,20246,일반차로
119000290,노들역앞,126.952211,37.513521,20247,일반차로
119000295,대방역1번출구앞,126.9274742701,37.5130975089,20248,일반차로
119000291,대방역.여의교앞,126.92733,37.514757,20249,일반차로
119000294,노들역4번출구앞,126.9533594381,37.5124572784,20250,일반차로
119000293,동작실버센터입구.용양봉저정,126.956610643,37.5131208822,20251,일반차로
119000296,사당동대아신협앞,126.9762903614,37.4833774271,20252,일반차로
119000302,사당역9번출구앞,126.9813958895,37.47739263,20253,일반차로
119000319,사당롯데캐슬골든포레.사당해그린,126.9630718231,37.4924365852,20254,일반차로
119900312,사당솔밭도서관,126.9670560347,37.4840171336,20494,마을버스
119900311,효주파크빌,126.926694,37.50279,20495,마을버스
119900310,남성초등학교입구,126.9769232473,37.4837563501,20496,마을버스
119900306,정금마을,126.9813618064,37.4937773108,20498,마을버스
119900307,이수힐스테이트.이수푸르지오,126.979752481,37.4940582217,20499,마을버스
119900083,사당역10번출구,126.9815810731,37.4786874149,20500,마을버스
119900313,현대2차아파트후문,126.9320347501,37.5107012975,20501,마을버스
119900256,극동상가,126.9740958456,37.491687286,20502,마을버스
119900082,삼성래미안.롯데캐슬,126.9711491739,37.4896270276,20503,마을버스
119900081,자이아파트정문앞,126.9627803005,37.4891368419,20504,마을버스
119900080,달마사.흑석어린이집,126.960569,37.500332,20505,마을버스
119900078,사자암,126.9363189798,37.4937689308,20507,마을버스
119900156,노들역.노량진교회,126.954619,37.512451,20508,마을버스
119900077,대림현대아파트.사당3동주민센터,126.9724840951,37.4861568443,20509,마을버스
119900076,행복유치원,126.9408148527,37.4961628916,20510,마을버스
119900075,이수역,126.9806261973,37.4850014413,20511,마을버스
119900074,보라매공원정문,126.9185784927,37.4946211032,20512,마을버스
119900073,신대방삼거리역,126.9281819736,37.4999673048,20513,마을버스
119900314,현대2차아파트후문,126.932111,37.511078,20515,마을버스
119900257,극동아파트110동,126.9746719153,37.4903636891,20516,마을버스
119900258,극동아파트110동,126.9741210149,37.4908474626,20517,마을버스
119900071,대림아파트후문.래미안로이파크,126.9721846371,37.4886519328,20518,마을버스
119900070,자이아파트상가앞,126.963155966,37.4886828031,20519,마을버스
119900069,삼성래미안아파트,126.95927,37.497718,20520,마을버스
119900068,상도4동성문교회.상도어울마당,126.940108,37.499156,20521,마을버스
119900067,당곡중.고등학교,126.9353994727,37.493045235,20522,마을버스
119900065,대림프라자,126.9738757634,37.4839260244,20524,마을버스
119900315,롯데캐슬,126.9712716065,37.4898234441,20526,마을버스
119900063,보라매공원역1번출구,126.9180850756,37.4960060597,20527,마을버스
119900264,강현중학교,126.9278709369,37.5020677375,20528,마을버스
119900062,구중앙슈퍼앞,126.935503992,37.4946119215,20529,마을버스
119900061,흑석자이.유앤미아파트,126.9604578422,37.5007063168,20530,마을버스
119900318,우리교회,126.9317185301,37.4977604263,20531,마을버스
119900260,극동아파트112동,126.9763424207,37.4885987803,20532,마을버스
119900060,삼일공원,126.9738555209,37.4868510064,20533,마을버스
119900320,사당종합체육관,126.9696348409,37.4925240349,20534,마을버스
119900059,숭실대후문,126.9610345638,37.4950952786,20535,마을버스
119900058,더크는킨더어린이집,126.9406672593,37.4996265622,20536,마을버스
119900057,갑을명가아파트,126.9345740345,37.4936940869,20537,마을버스
119900055,사당시장,126.9751266748,37.4830900688,20539,마을버스
119900054,롯데캐슬비엔,126.9430908619,37.4968433468,20540,마을버스
119900263,삼거리,126.9683026096,37.4855998149,20541,마을버스
119900053,대방어린이도서관,126.925483,37.503123,20542,마을버스
119900052,성심슈퍼,126.9344155696,37.4951429733,20543,마을버스
119900051,흑석자이.흑석한강센트레빌2차,126.960429,37.50209,20544,마을버스
119900319,롯데캐슬샤인,126.9714963842,37.4909223103,20545,마을버스
119900050,남성초등학교.사당청소년센터,126.974840744,37.4860104896,20546,마을버스
119900049,신남성초교후문,126.9645998909,37.4890283675,20547,마을버스
119900047,현대아이파크,126.9416027519,37.5008885718,20549,마을버스
119900046,영은교회,126.9340950389,37.4943957803,20550,마을버스
119900044,이수시너스.이수역7번출구,126.9818671422,37.4839100097,20552,마을버스
119900043,갑을명가,126.9667508946,37.4825754825,20554,마을버스
119900042,성남중고,126.925278,37.504676,20555,마을버스
119900041,청운종합복지관,126.933440322,37.4955668475,20556,마을버스
119900040,은로초등학교,126.9609201815,37.5032630745,20557,마을버스
119900321,롯데캐슬샤인,126.9712023203,37.491095683,20558,마을버스
119900039,동작삼일수영장,126.9747984396,37.4873936762,20559,마을버스
119900038,삼거리우편물취급소,126.9770554226,37.4841645764,20560,마을버스
119900037,사당인정아파트,126.9649635841,37.4899710309,20561,마을버스
119900034,선재유통,126.9328021506,37.4946581742,20564,마을버스
119900033,중앙대병원,126.9607327929,37.507689887,20565,마을버스
119900031,밤골터널.상도역롯데캐슬파크엘,126.9460153285,37.5018651497,20567,마을버스
119900261,동작고교,126.9664294375,37.4818218649,20568,마을버스
119900030,대림아파트후문.성남중.고교,126.9248146272,37.505674745,20569,마을버스
119900029,구동사무소,126.9324298965,37.4961096391,20570,마을버스
119900028,중대부속초등학교,126.9610502124,37.5053724551,20571,마을버스
119900027,국사봉중학교,126.9437280828,37.4931806671,20573,마을버스
119900026,장승배기역4번출구,126.9377214725,37.5044810859,20574,마을버스
119900025,빙수골공영주차장,126.932158087,37.4952795673,20575,마을버스
119900023,상도역1번출구,126.9472102115,37.5027474813,20577,마을버스
119900022,이수역,126.9799858332,37.4845151722,20578,마을버스
119900021,동작상떼빌앞,126.9080420892,37.4877057013,20579,마을버스
119900020,대방동주민센터,126.9261670483,37.5081772155,20580,마을버스
119900019,빙수골마을공원,126.9321116975,37.4965518983,20581,마을버스
119900018,중앙대병원후문.흑석시장,126.961766,37.506984,20582,마을버스
119900017,방범초소,126.9437420438,37.4941682832,20584,마을버스
119900016,주택가,126.936377,37.505774,20585,마을버스
119900015,백경세탁소,126.930834755,37.4966448723,20586,마을버스
119900014,중앙대중문,126.95728804,37.5067385205,20587,마을버스
119900013,중대후문입구,126.9501363221,37.5043455055,20588,마을버스
119900012,신대방1동주민센터,126.9095785564,37.487040971,20589,마을버스
119900265,주공아파트.남도학숙,126.9289889124,37.5087023253,20590,마을버스
119900248,상도3동주민센터,126.9312735142,37.4991727218,20591,마을버스
119900266,삼성래미안.동작청소년센터,126.9345388097,37.5056368127,20593,마을버스
119900011,하손초장교회,126.9300612128,37.4978176529,20594,마을버스
119900010,중앙대후문,126.9535419345,37.5050512225,20595,마을버스
119900009,이화약국,126.950537456,37.5049512146,20596,마을버스
119900008,숭의여중.고교,126.9299522538,37.5079144369,20598,마을버스
119900007,현대한의원,126.9325619694,37.5001592705,20599,마을버스
119900006,사당문화복지관,126.9695707031,37.4853423386,20600,마을버스
119000322,상도클라베뉴107동,126.9387885242,37.496907575,20601,마을버스
119000323,성대골쉼터,126.936831,37.497599,20602,마을버스
119000324,안일약국,126.934694,37.497861,20603,마을버스
119000325,연세동작병원,126.933543,37.498989,20604,마을버스
119000326,성대약국,126.93257,37.499918,20605,마을버스
119000327,흑석역.흑석동빗물펌프장,126.963333,37.508223,20606,마을버스
119000328,흑석한강센트레빌1차,126.96642,37.506117,20607,마을버스
119000329,흑석고등학교.큰별어린이집,126.965236,37.504295,20608,마을버스
119000330,흑석고등학교.푸르지오상가,126.964981,37.503542,20609,마을버스
119000331,청호아파트후문,126.96426,37.5019,20610,마을버스
119000332,청호아파트정문,126.9636185783,37.5008556752,20611,마을버스
119000333,서달산약수터,126.962006,37.500002,20612,마을버스
119000334,보문사,126.9388621515,37.4964690332,20613,마을버스
119000199,효사정앞,126.9607410136,37.5114312617,20659,일반차로
119000200,효사정앞,126.9626136909,37.5103036908,20660,가로변전일
119900005,사회복지관앞,126.9330780951,37.506067189,20673,마을버스
119900004,7호선신대방삼거리역2번출구.국민은행,126.928418089,37.4989658209,20674,마을버스
119900003,대림프라자,126.9743794236,37.4838072598,20675,마을버스
119900002,상도은빛어르신복지관.터널경로당,126.9512512508,37.5065716922,20676,마을버스
119900249,동광교회,126.9344857415,37.5015543584,20681,마을버스
119900001,남성역.남성역골목시장,126.9722197399,37.4841806903,20682,마을버스
119900206,대방목욕탕,126.9323905778,37.5071048664,20684,마을버스
119900205,건영아파트,126.9515987872,37.5078829377,20686,마을버스
119900204,갯마을,126.9825370124,37.4962336425,20694,마을버스
119900203,현대아파트,126.9320467559,37.512052615,20695,마을버스
119900202,경문고등학교,126.9824479616,37.4901811137,20697,마을버스
119900201,삼거리우편물취급소,126.9772691231,37.4842177829,20698,마을버스
119900309,밤골.상도역롯데캐슬파크엘,126.9455943644,37.5021520208,20699,마을버스
119900200,남부교회,126.9322870912,37.5089709879,20700,마을버스
119900199,정금마을,126.9825628967,37.4943392794,20701,마을버스
119900198,동작고등학교,126.9664442487,37.4815722629,20702,마을버스
119900197,KT동작지사,126.9344730609,37.5121801399,20703,마을버스
